GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,BLOCKA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,TTRACTA,TBLKGRPA,ANRCA,CBSAA,METDIVA,CSAA,NECTAA,NECTADIVA,CNECTAA,UAA,URBRURALA,CDA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,SABINSA,H7V001,IFG001,IFG002,IFG003,IFG004,IFG005,IFG006,IFG007,IFG008
"G2900310","2010","2","4","Missouri","29","Cape Girardeau County","031",,,,,,,,,,,,,,"16020","99999","164",,,,,,,,,,,,,,"Cape Girardeau County",,75674,2768,962,52,455,102,268,26,903
"G2900330","2010","2","4","Missouri","29","Carroll County","033",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Carroll County",,9295,765,168,10,83,31,126,1,346
"G2900350","2010","2","4","Missouri","29","Carter County","035",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Carter County",,6265,688,73,4,35,48,304,0,224
"G2900370","2010","2","4","Missouri","29","Cass County","037",,,,,,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Cass County",,99478,2880,804,47,759,112,185,3,970
"G2900390","2010","2","4","Missouri","29","Cedar County","039",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Cedar County",,13982,1386,243,8,145,36,456,1,497
"G2900410","2010","2","4","Missouri","29","Chariton County","041",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Chariton County",,7831,925,103,8,40,12,295,0,467
"G2900430","2010","2","4","Missouri","29","Christian County","043",,,,,,,,,,,,,,"44180","99999","999",,,,,,,,,,,,,,"Christian County",,77422,2499,914,46,657,138,142,0,602
"G2900450","2010","2","4","Missouri","29","Clark County","045",,,,,,,,,,,,,,"22800","99999","999",,,,,,,,,,,,,,"Clark County",,7139,540,81,13,32,19,183,0,212
"G2900470","2010","2","4","Missouri","29","Clay County","047",,,,,,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Clay County",,221939,6701,3151,120,1612,281,325,1,1211
"G2900490","2010","2","4","Missouri","29","Clinton County","049",,,,,,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Clinton County",,20743,925,210,13,172,32,132,0,366
"G2900510","2010","2","4","Missouri","29","Cole County","051",,,,,,,,,,,,,,"27620","99999","999",,,,,,,,,,,,,,"Cole County",,75990,2602,831,57,365,126,430,0,793
"G2900530","2010","2","4","Missouri","29","Cooper County","053",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Cooper County",,17601,909,169,9,147,19,70,0,495
"G2900550","2010","2","4","Missouri","29","Crawford County","055",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Crawford County",,24696,2124,318,13,171,46,1061,0,515
"G2900570","2010","2","4","Missouri","29","Dade County","057",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Dade County",,7883,694,68,9,61,20,230,0,306
"G2900590","2010","2","4","Missouri","29","Dallas County","059",,,,,,,,,,,,,,"44180","99999","999",,,,,,,,,,,,,,"Dallas County",,16777,1138,185,19,144,88,205,0,497
"G2900610","2010","2","4","Missouri","29","Daviess County","061",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Daviess County",,8433,985,114,9,58,20,399,0,385
"G2900630","2010","2","4","Missouri","29","DeKalb County","063",,,,,,,,,,,,,,"41140","99999","999",,,,,,,,,,,,,,"DeKalb County",,12892,490,123,4,61,25,35,0,242
"G2900650","2010","2","4","Missouri","29","Dent County","065",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Dent County",,15657,947,128,5,80,17,301,0,416
"G2900670","2010","2","4","Missouri","29","Douglas County","067",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Douglas County",,13684,932,121,4,110,36,206,1,454
"G2900690","2010","2","4","Missouri","29","Dunklin County","069",,,,,,,,,,,,,,"28380","99999","999",,,,,,,,,,,,,,"Dunklin County",,31953,1582,470,30,163,70,83,12,754
"G2900710","2010","2","4","Missouri","29","Franklin County","071",,,,,,,,,,,,,,"41180","99999","476",,,,,,,,,,,,,,"Franklin County",,101492,4249,970,53,762,124,1013,0,1327
"G2900730","2010","2","4","Missouri","29","Gasconade County","073",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Gasconade County",,15222,1955,225,11,172,33,991,0,523
"G2900750","2010","2","4","Missouri","29","Gentry County","075",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Gentry County",,6738,535,61,10,41,68,90,0,265
"G2900770","2010","2","4","Missouri","29","Greene County","077",,,,,,,,,,,,,,"44180","99999","999",,,,,,,,,,,,,,"Greene County",,275174,11143,5664,168,1771,362,489,22,2667
"G2900790","2010","2","4","Missouri","29","Grundy County","079",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Grundy County",,10261,819,128,8,68,35,153,0,427
"G2900810","2010","2","4","Missouri","29","Harrison County","081",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Harrison County",,8957,738,113,9,46,24,130,0,416
"G2900830","2010","2","4","Missouri","29","Henry County","083",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Henry County",,22272,1481,348,20,231,164,345,0,373
"G2900850","2010","2","4","Missouri","29","Hickory County","085",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Hickory County",,9627,2464,95,3,127,36,1839,0,364
"G2900870","2010","2","4","Missouri","29","Holt County","087",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Holt County",,4912,673,32,1,23,23,353,0,241
"G2900890","2010","2","4","Missouri","29","Howard County","089",,,,,,,,,,,,,,"17860","99999","999",,,,,,,,,,,,,,"Howard County",,10144,601,104,20,46,25,114,0,292
"G2900910","2010","2","4","Missouri","29","Howell County","091",,,,,,,,,,,,,,"48460","99999","999",,,,,,,,,,,,,,"Howell County",,40400,1829,425,12,261,75,210,0,846
"G2900930","2010","2","4","Missouri","29","Iron County","093",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Iron County",,10630,951,159,10,63,32,414,0,273
"G2900950","2010","2","4","Missouri","29","Jackson County","095",,,,,,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Jackson County",,674158,37301,16211,521,5677,1079,1465,14,12334
"G2900970","2010","2","4","Missouri","29","Jasper County","097",,,,,,,,,,,,,,"27900","99999","999",,,,,,,,,,,,,,"Jasper County",,117404,5029,1601,109,809,318,168,0,2024
"G2900990","2010","2","4","Missouri","29","Jefferson County","099",,,,,,,,,,,,,,"41180","99999","476",,,,,,,,,,,,,,"Jefferson County",,218733,5926,1422,72,1385,282,764,4,1997
"G2901010","2010","2","4","Missouri","29","Johnson County","101",,,,,,,,,,,,,,"47660","99999","312",,,,,,,,,,,,,,"Johnson County",,52595,2217,858,40,303,121,171,1,723
"G2901030","2010","2","4","Missouri","29","Knox County","103",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Knox County",,4131,581,24,5,39,23,250,0,240
"G2901050","2010","2","4","Missouri","29","Laclede County","105",,,,,,,,,,,,,,"30060","99999","999",,,,,,,,,,,,,,"Laclede County",,35571,1697,484,32,266,56,225,0,634
"G2901070","2010","2","4","Missouri","29","Lafayette County","107",,,,,,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Lafayette County",,33381,1696,446,18,357,65,162,25,623
"G2901090","2010","2","4","Missouri","29","Lawrence County","109",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Lawrence County",,38634,1780,519,18,350,65,86,1,741
"G2901110","2010","2","4","Missouri","29","Lewis County","111",,,,,,,,,,,,,,"39500","99999","999",,,,,,,,,,,,,,"Lewis County",,10211,661,144,9,58,22,127,0,301
"G2901130","2010","2","4","Missouri","29","Lincoln County","113",,,,,,,,,,,,,,"41180","99999","476",,,,,,,,,,,,,,"Lincoln County",,52566,2105,509,19,309,92,403,1,772
"G2901150","2010","2","4","Missouri","29","Linn County","115",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Linn County",,12761,1130,109,15,93,33,179,0,701
"G2901170","2010","2","4","Missouri","29","Livingston County","117",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Livingston County",,15195,859,225,19,91,68,126,0,330
"G2901190","2010","2","4","Missouri","29","McDonald County","119",,,,,,,,,,,,,,"22220","99999","999",,,,,,,,,,,,,,"McDonald County",,23083,1521,284,7,204,67,219,0,740
"G2901210","2010","2","4","Missouri","29","Macon County","121",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Macon County",,15566,1253,157,15,121,36,321,0,603
"G2901230","2010","2","4","Missouri","29","Madison County","123",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Madison County",,12226,1072,201,10,109,49,471,0,232
"G2901250","2010","2","4","Missouri","29","Maries County","125",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Maries County",,9176,906,105,8,39,8,324,1,421
"G2901270","2010","2","4","Missouri","29","Marion County","127",,,,,,,,,,,,,,"25300","99999","999",,,,,,,,,,,,,,"Marion County",,28781,1449,377,23,178,65,235,0,571
"G2901290","2010","2","4","Missouri","29","Mercer County","129",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Mercer County",,3785,575,51,2,32,2,287,0,201
"G2901310","2010","2","4","Missouri","29","Miller County","131",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Miller County",,24748,2841,414,12,242,28,1264,3,878
"G2901330","2010","2","4","Missouri","29","Mississippi County","133",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Mississippi County",,14358,531,127,20,82,26,36,6,234
"G2901350","2010","2","4","Missouri","29","Moniteau County","135",,,,,,,,,,,,,,"27620","99999","999",,,,,,,,,,,,,,"Moniteau County",,15607,644,171,7,80,26,66,1,293
"G2901370","2010","2","4","Missouri","29","Monroe County","137",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Monroe County",,8840,1160,127,6,69,27,618,0,313
"G2901390","2010","2","4","Missouri","29","Montgomery County","139",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Montgomery County",,12236,1262,111,6,87,6,502,0,550
"G2901410","2010","2","4","Missouri","29","Morgan County","141",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Morgan County",,20565,7067,291,13,266,61,5445,3,988
"G2901430","2010","2","4","Missouri","29","New Madrid County","143",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"New Madrid County",,18956,789,196,19,76,17,61,3,417
"G2901450","2010","2","4","Missouri","29","Newton County","145",,,,,,,,,,,,,,"27900","99999","999",,,,,,,,,,,,,,"Newton County",,58114,2292,595,33,378,125,150,2,1009
"G2901470","2010","2","4","Missouri","29","Nodaway County","147",,,,,,,,,,,,,,"32340","99999","999",,,,,,,,,,,,,,"Nodaway County",,23370,979,250,7,96,26,61,0,539
"G2901490","2010","2","4","Missouri","29","Oregon County","149",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Oregon County",,10881,959,84,6,68,33,205,0,563
"G2901510","2010","2","4","Missouri","29","Osage County","151",,,,,,,,,,,,,,"27620","99999","999",,,,,,,,,,,,,,"Osage County",,13878,1205,183,7,54,18,532,1,410
"G2901530","2010","2","4","Missouri","29","Ozark County","153",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Ozark County",,9723,1458,84,13,84,42,793,0,442
"G2901550","2010","2","4","Missouri","29","Pemiscot County","155",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Pemiscot County",,18296,811,209,4,60,31,38,1,468
"G2901570","2010","2","4","Missouri","29","Perry County","157",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Perry County",,18971,1211,155,10,119,28,538,1,360
"G2901590","2010","2","4","Missouri","29","Pettis County","159",,,,,,,,,,,,,,"42740","99999","999",,,,,,,,,,,,,,"Pettis County",,42201,1821,527,25,309,134,84,0,742
"G2901610","2010","2","4","Missouri","29","Phelps County","161",,,,,,,,,,,,,,"40620","99999","999",,,,,,,,,,,,,,"Phelps County",,45156,1969,604,28,241,46,294,0,756
"G2901630","2010","2","4","Missouri","29","Pike County","163",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Pike County",,18516,1315,215,12,134,58,436,0,460
"G2901650","2010","2","4","Missouri","29","Platte County","165",,,,,,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Platte County",,89322,3120,1675,36,556,83,274,3,493
"G2901670","2010","2","4","Missouri","29","Polk County","167",,,,,,,,,,,,,,"44180","99999","999",,,,,,,,,,,,,,"Polk County",,31137,1627,355,10,257,60,295,0,650
"G2901690","2010","2","4","Missouri","29","Pulaski County","169",,,,,,,,,,,,,,"22780","99999","999",,,,,,,,,,,,,,"Pulaski County",,52274,1900,656,48,219,37,211,0,729
"G2901710","2010","2","4","Missouri","29","Putnam County","171",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Putnam County",,4979,850,59,10,28,13,454,0,286
"G2901730","2010","2","4","Missouri","29","Ralls County","173",,,,,,,,,,,,,,"25300","99999","999",,,,,,,,,,,,,,"Ralls County",,10167,1092,132,11,72,31,609,0,237
"G2901750","2010","2","4","Missouri","29","Randolph County","175",,,,,,,,,,,,,,"33620","99999","999",,,,,,,,,,,,,,"Randolph County",,25414,1372,418,10,189,39,167,0,549
"G2901770","2010","2","4","Missouri","29","Ray County","177",,,,,,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Ray County",,23494,1027,195,18,197,29,97,0,491
"G2901790","2010","2","4","Missouri","29","Reynolds County","179",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Reynolds County",,6696,1255,78,3,29,15,870,0,260
"G2901810","2010","2","4","Missouri","29","Ripley County","181",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Ripley County",,14100,960,99,6,96,31,303,0,425
"G2901830","2010","2","4","Missouri","29","St. Charles County","183",,,,,,,,,,,,,,"41180","99999","476",,,,,,,,,,,,,,"St. Charles County",,360485,6742,2113,112,2182,355,632,2,1346
"G2901850","2010","2","4","Missouri","29","St. Clair County","185",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"St. Clair County",,9805,1479,110,13,111,208,767,0,270
"G2901860","2010","2","4","Missouri","29","Ste. Genevieve County","186",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Ste. Genevieve County",,18145,1597,149,12,146,44,980,2,264
"G2901870","2010","2","4","Missouri","29","St. Francois County","187",,,,,,,,,,,,,,"22100","99999","476",,,,,,,,,,,,,,"St. Francois County",,65359,4477,745,39,412,172,2089,0,1020
"G2901890","2010","2","4","Missouri","29","St. Louis County","189",,,,,,,,,,,,,,"41180","99999","476",,,,,,,,,,,,,,"St. Louis County",,998954,33267,12632,650,6846,1362,2072,4,9701
"G2901950","2010","2","4","Missouri","29","Saline County","195",,,,,,,,,,,,,,"32180","99999","999",,,,,,,,,,,,,,"Saline County",,23370,1234,376,7,168,39,108,1,535
"G2901970","2010","2","4","Missouri","29","Schuyler County","197",,,,,,,,,,,,,,"28860","99999","999",,,,,,,,,,,,,,"Schuyler County",,4431,306,32,6,15,3,56,0,194
"G2901990","2010","2","4","Missouri","29","Scotland County","199",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Scotland County",,4843,489,44,15,29,15,131,0,255
"G2902010","2010","2","4","Missouri","29","Scott County","201",,,,,,,,,,,,,,"43460","99999","164",,,,,,,,,,,,,,"Scott County",,39191,1449,432,19,248,116,104,1,529
"G2902030","2010","2","4","Missouri","29","Shannon County","203",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Shannon County",,8441,716,83,3,47,39,188,0,356
"G2902050","2010","2","4","Missouri","29","Shelby County","205",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Shelby County",,6373,625,86,7,43,18,164,0,307
"G2902070","2010","2","4","Missouri","29","Stoddard County","207",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Stoddard County",,29968,1354,292,11,149,48,129,8,717
"G2902090","2010","2","4","Missouri","29","Stone County","209",,,,,,,,,,,,,,"14700","99999","999",,,,,,,,,,,,,,"Stone County",,32202,6683,607,25,647,155,4652,0,597
"G2902110","2010","2","4","Missouri","29","Sullivan County","211",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Sullivan County",,6714,618,81,8,38,16,126,0,349
"G2902130","2010","2","4","Missouri","29","Taney County","213",,,,,,,,,,,,,,"14700","99999","999",,,,,,,,,,,,,,"Taney County",,51675,8500,1715,50,782,111,4899,0,943
"G2902150","2010","2","4","Missouri","29","Texas County","215",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Texas County",,26008,1628,311,24,184,55,333,0,721
"G2902170","2010","2","4","Missouri","29","Vernon County","217",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Vernon County",,21159,1099,417,23,129,97,111,7,315
"G2902190","2010","2","4","Missouri","29","Warren County","219",,,,,,,,,,,,,,"41180","99999","476",,,,,,,,,,,,,,"Warren County",,32513,2346,298,8,232,37,1381,1,389
"G2902210","2010","2","4","Missouri","29","Washington County","221",,,,,,,,,,,,,,"41180","99999","476",,,,,,,,,,,,,,"Washington County",,25195,1662,196,8,105,65,827,0,461
"G2902230","2010","2","4","Missouri","29","Wayne County","223",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Wayne County",,13521,2366,109,8,100,33,1315,0,801
"G2902250","2010","2","4","Missouri","29","Webster County","225",,,,,,,,,,,,,,"44180","99999","999",,,,,,,,,,,,,,"Webster County",,36202,1355,382,29,260,109,143,0,432
"G2902270","2010","2","4","Missouri","29","Worth County","227",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Worth County",,2171,337,27,2,5,7,66,0,230
"G2902290","2010","2","4","Missouri","29","Wright County","229",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Wright County",,18815,1201,255,12,139,33,126,1,635
"G2905100","2010","2","4","Missouri","29","St. Louis city","510",,,,,,,,,,,,,,"41180","99999","476",,,,,,,,,,,,,,"St. Louis city",,319294,33945,13869,558,3233,1041,660,1,14583
"G3000010","2010","4","8","Montana","30","Beaverhead County","001",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Beaverhead County",,9246,1259,97,6,50,15,835,62,194
"G3000030","2010","4","8","Montana","30","Big Horn County","003",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Big Horn County",,12865,691,76,41,16,12,319,8,219
"G3000050","2010","4","8","Montana","30","Blaine County","005",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Blaine County",,6491,486,71,4,25,15,111,2,258
"G3000070","2010","4","8","Montana","30","Broadwater County","007",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Broadwater County",,5612,348,31,5,30,8,193,2,79
"G3000090","2010","4","8","Montana","30","Carbon County","009",,,,,,,,,,,,,,"13740","99999","999",,,,,,,,,,,,,,"Carbon County",,10078,1870,132,11,97,17,1379,2,232
"G3000110","2010","4","8","Montana","30","Carter County","011",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Carter County",,1160,278,12,1,3,6,153,2,101
"G3000130","2010","4","8","Montana","30","Cascade County","013",,,,,,,,,,,,,,"24500","99999","999",,,,,,,,,,,,,,"Cascade County",,81327,3467,756,36,364,85,1149,3,1074
"G3000150","2010","4","8","Montana","30","Chouteau County","015",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Chouteau County",,5813,585,83,7,34,6,180,3,272
"G3000170","2010","4","8","Montana","30","Custer County","017",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Custer County",,11699,529,105,8,37,17,70,2,290
"G3000190","2010","4","8","Montana","30","Daniels County","019",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Daniels County",,1751,313,25,2,7,4,70,1,204
"G3000210","2010","4","8","Montana","30","Dawson County","021",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Dawson County",,8966,484,77,3,46,7,84,0,267
"G3000230","2010","4","8","Montana","30","Deer Lodge County","023",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Deer Lodge County",,9298,1104,131,7,68,39,560,4,295
"G3000250","2010","4","8","Montana","30","Fallon County","025",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Fallon County",,2890,237,35,5,11,1,38,7,140
"G3000270","2010","4","8","Montana","30","Fergus County","027",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Fergus County",,11586,737,91,6,58,19,271,2,290
"G3000290","2010","4","8","Montana","30","Flathead County","029",,,,,,,,,,,,,,"28060","99999","999",,,,,,,,,,,,,,"Flathead County",,90928,9459,967,72,864,130,6542,17,867
"G3000310","2010","4","8","Montana","30","Gallatin County","031",,,,,,,,,,,,,,"14580","99999","999",,,,,,,,,,,,,,"Gallatin County",,89513,5739,1403,56,683,86,2794,23,694
"G3000330","2010","4","8","Montana","30","Garfield County","033",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Garfield County",,1206,312,4,3,1,1,201,3,99
"G3000350","2010","4","8","Montana","30","Glacier County","035",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Glacier County",,13399,987,162,19,29,16,487,3,271
"G3000370","2010","4","8","Montana","30","Golden Valley County","037",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Golden Valley County",,884,113,6,0,7,4,25,2,69
"G3000390","2010","4","8","Montana","30","Granite County","039",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Granite County",,3079,1405,75,8,42,11,1176,0,93
"G3000410","2010","4","8","Montana","30","Hill County","041",,,,,,,,,,,,,,"25660","99999","999",,,,,,,,,,,,,,"Hill County",,16096,975,196,12,63,23,276,3,402
"G3000430","2010","4","8","Montana","30","Jefferson County","043",,,,,,,,,,,,,,"25740","99999","999",,,,,,,,,,,,,,"Jefferson County",,11406,543,85,3,51,26,259,1,118
"G3000450","2010","4","8","Montana","30","Judith Basin County","045",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Judith Basin County",,2072,412,25,2,12,0,236,0,137
"G3000470","2010","4","8","Montana","30","Lake County","047",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Lake County",,28746,5156,306,39,308,33,3963,31,476
